txn_id,account_id,txn_type,amount
35515,949,Credit,29991
35516,9844,Credit,31666
35517,14939,Credit,46348
35518,7666,Debit,39443
35519,5464,Debit,27964
35520,14347,Debit,32804
35521,5756,Debit,41200
35522,1539,Credit,44497
35523,14504,Credit,31837
35524,7618,Debit,9146
35525,15088,Debit,47840
35526,5615,Credit,40535
35527,8743,Debit,41073
35528,6585,Credit,29854
35529,12960,Credit,23616
35530,4183,Credit,31832
35531,1213,Debit,36899
35532,9885,Debit,37501
35533,3083,Credit,19285
35534,889,Credit,46695
35535,11360,Credit,37601
35536,6811,Credit,6982
35537,12743,Debit,31587
35538,14074,Credit,23328
35539,11084,Credit,11746
35540,7353,Debit,48461
35541,6942,Debit,9865
35542,1103,Debit,26355
35543,11368,Credit,25708
35544,1127,Credit,14473
35545,14296,Credit,28835
35546,6642,Credit,31799
35547,6154,Credit,28974
35548,14518,Debit,29290
35549,7820,Debit,25813
35550,14098,Credit,27870
35551,12858,Credit,29637
35552,12478,Credit,15479
35553,11998,Debit,279
35554,7466,Credit,3161
35555,8156,Debit,33659
35556,987,Credit,1195
35557,5527,Debit,45453
35558,8573,Credit,25333
35559,10560,Credit,10660
35560,13801,Credit,34227
35561,234,Debit,35328
35562,2565,Debit,30334
35563,5271,Debit,38009
35564,10828,Credit,24431
35565,9591,Debit,27902
35566,1091,Debit,9728
35567,3585,Credit,21769
35568,5950,Credit,42887
35569,8824,Credit,6828
35570,7358,Debit,27180
35571,1283,Debit,42734
35572,15023,Debit,44892
35573,8299,Credit,40013
35574,13747,Debit,27300
35575,7917,Credit,29402
35576,3409,Credit,7167
35577,14455,Debit,3200
35578,13906,Credit,4339
35579,14306,Debit,17511
35580,11382,Credit,30192
35581,11075,Credit,40623
35582,15045,Credit,36177
35583,951,Credit,39331
35584,4966,Debit,49501
35585,3480,Credit,20450
35586,11825,Debit,17682
35587,4009,Credit,5614
35588,3905,Debit,23597
35589,7561,Credit,45733
35590,15050,Debit,1817
35591,10008,Debit,45054
35592,10102,Debit,42473
35593,8387,Credit,32822
35594,5404,Debit,43058
35595,15069,Debit,34061
35596,4020,Debit,16790
35597,7457,Debit,45014
35598,240,Debit,17997
35599,927,Debit,29062
35600,1232,Credit,14642
35601,4069,Debit,31258
35602,7098,Credit,16733
35603,10262,Credit,23161
35604,13057,Debit,40276
35605,8130,Debit,25274
35606,14753,Debit,19778
35607,2819,Credit,7847
35608,11427,Credit,29804
35609,3723,Credit,22659
35610,14880,Credit,22528
35611,835,Debit,37455
35612,11699,Debit,7986
35613,6321,Credit,45477
35614,9035,Credit,24516
35615,7836,Credit,19809
35616,10118,Debit,23145
35617,13596,Debit,22445
35618,420,Debit,17357
35619,4572,Debit,36524
35620,14731,Debit,25845
35621,12464,Debit,31672
35622,4901,Credit,48568
35623,9824,Debit,39786
35624,10725,Credit,7488
35625,6171,Debit,6929
35626,2769,Debit,8555
35627,10914,Debit,11136
35628,9905,Credit,32783
35629,2242,Debit,12313
35630,14151,Credit,10717
35631,3556,Credit,23767
35632,12034,Credit,31847
35633,5981,Debit,38362
35634,2387,Credit,11180
35635,14607,Debit,14799
35636,14000,Debit,39468
35637,14167,Debit,27988
35638,9179,Debit,33622
35639,6551,Debit,45081
35640,12783,Debit,3433
35641,14174,Credit,48885
35642,2385,Debit,11317
35643,2144,Credit,11973
35644,4202,Credit,22984
35645,12182,Debit,16069
35646,8566,Credit,28592
35647,1126,Debit,18820
35648,3178,Credit,29443
35649,2661,Credit,7904
35650,3431,Credit,42535
35651,1627,Debit,47477
35652,14022,Debit,35426
35653,11074,Credit,38606
35654,14227,Debit,8226
35655,2916,Credit,20781
35656,13544,Debit,40676
35657,437,Credit,29437
35658,11337,Debit,16657
35659,11716,Credit,20865
35660,10802,Credit,28133
35661,11139,Debit,2040
35662,223,Debit,2664
35663,980,Debit,26872
35664,10277,Credit,34861
35665,13658,Credit,8698
35666,5928,Credit,4274
35667,3376,Debit,15248
35668,14848,Debit,17919
35669,1740,Debit,28501
35670,1322,Credit,1313
35671,9073,Credit,8504
35672,9311,Debit,31073
35673,12717,Credit,13234
35674,13645,Debit,11753
35675,12393,Debit,26590
35676,9063,Debit,42774
35677,748,Debit,16544
35678,9943,Credit,42486
35679,10748,Debit,33945
35680,12853,Credit,42342
35681,9164,Credit,45703
35682,8406,Credit,36417
35683,2369,Credit,36389
35684,3649,Debit,33630
35685,11787,Credit,25179
35686,9705,Debit,21802
35687,4539,Credit,49712
35688,8294,Debit,33607
35689,7340,Credit,33310
35690,6446,Credit,36359
35691,3399,Credit,5749
35692,12453,Debit,40924
35693,14674,Debit,41490
35694,1732,Credit,47905
35695,9516,Debit,12670
35696,13308,Credit,41490
35697,9785,Debit,3358
35698,10955,Debit,36190
35699,12397,Credit,49928
35700,3222,Debit,10158
35701,4011,Debit,14688
35702,8806,Debit,15912
35703,2908,Debit,11579
35704,5621,Debit,31500
35705,10069,Debit,13653
35706,3021,Debit,38382
35707,8974,Credit,23635
35708,13200,Credit,36024
35709,11969,Credit,12953
35710,9082,Debit,48203
35711,12701,Debit,21265
35712,4276,Credit,47436
35713,2928,Debit,478
35714,10833,Debit,14964
35715,10730,Credit,20029
35716,12623,Debit,13555
35717,5784,Debit,28065
35718,5415,Credit,15729
35719,2152,Debit,31238
35720,10698,Credit,42832
35721,7296,Credit,3437
35722,3307,Debit,8214
35723,8638,Debit,19384
35724,3366,Credit,41359
35725,4523,Credit,233
35726,11288,Credit,32047
35727,3499,Debit,16994
35728,3497,Debit,24329
35729,4482,Debit,8246
35730,9019,Credit,35881
35731,7974,Credit,19843
35732,5107,Credit,45573
35733,13716,Credit,2640
35734,9069,Credit,34947
35735,7617,Credit,45034
35736,10435,Credit,26327
35737,7766,Credit,30353
35738,7941,Credit,13659
35739,930,Credit,46709
35740,9964,Credit,35038
35741,8592,Debit,5493
35742,736,Credit,3184
35743,15013,Credit,11367
35744,1781,Credit,37781
35745,7352,Credit,49226
35746,13288,Debit,24618
35747,8975,Debit,22613
35748,10408,Credit,38302
35749,13754,Debit,12384
35750,3074,Debit,16951
35751,9968,Credit,42511
35752,8656,Debit,21505
35753,12474,Debit,25605
35754,8420,Debit,6653
35755,13461,Debit,33899
35756,7179,Credit,16671
35757,6147,Debit,3987
35758,10963,Credit,30464
35759,5316,Debit,31919
35760,11040,Debit,26476
35761,784,Credit,2998
35762,12467,Debit,33756
35763,5197,Credit,15920
35764,5359,Credit,10093
35765,11987,Debit,37701
35766,14202,Credit,7017
35767,3479,Debit,21146
35768,900,Debit,37249
35769,3761,Credit,456
35770,2432,Credit,45290
35771,12476,Credit,47538
35772,2808,Credit,31939
35773,13196,Credit,29130
35774,6502,Debit,10779
35775,7917,Credit,11293
35776,13577,Credit,38798
35777,4995,Credit,25513
35778,9674,Credit,48727
35779,7742,Debit,31915
35780,3864,Credit,24189
35781,6140,Credit,4692
35782,13364,Credit,38285
35783,10910,Debit,17145
35784,6502,Debit,31006
35785,8182,Credit,354
35786,3583,Credit,2572
35787,1994,Credit,35398
35788,6193,Credit,41100
35789,3953,Credit,6042
35790,7061,Debit,12717
35791,10906,Credit,39861
35792,6668,Debit,4451
35793,3658,Credit,49506
35794,6165,Debit,24849
35795,8184,Credit,24173
35796,3341,Debit,30622
35797,2581,Credit,10859
35798,7596,Credit,40240
35799,4237,Debit,6650
35800,8396,Credit,9828
35801,14502,Debit,32753
35802,7637,Credit,13855
35803,14921,Debit,40785
35804,13648,Debit,47258
35805,10251,Credit,49632
35806,5501,Debit,3393
35807,12733,Debit,35768
35808,5226,Debit,11896
35809,2320,Debit,30212
35810,4544,Credit,17164
35811,14736,Debit,20622
35812,5095,Credit,19457
35813,2313,Credit,21343
35814,2950,Credit,42626
35815,689,Debit,37421
35816,437,Credit,48277
35817,14485,Debit,22421
35818,6138,Credit,18511
35819,2064,Debit,6114
35820,10522,Credit,48537
35821,12822,Debit,46374
35822,12797,Debit,8339
35823,5814,Debit,14307
35824,11802,Credit,24139
35825,2600,Credit,20488
35826,9668,Debit,33743
35827,12779,Debit,11122
35828,11566,Debit,21267
35829,15027,Credit,42949
35830,7168,Debit,45083
35831,3661,Credit,21359
35832,2268,Credit,41766
35833,12063,Credit,1457
35834,9023,Credit,8079
35835,6404,Credit,12534
35836,11304,Debit,395
35837,14632,Credit,26144
35838,11129,Credit,18283
35839,4223,Debit,27169
35840,13580,Debit,4488
35841,11711,Credit,15343
35842,7422,Debit,34558
35843,4512,Debit,23084
35844,482,Credit,46996
35845,4133,Credit,16798
35846,349,Debit,43923
35847,5219,Credit,2940
35848,2803,Debit,37225
35849,726,Credit,24349
35850,13957,Debit,24555
35851,440,Debit,46482
35852,10361,Credit,7210
35853,13027,Credit,24890
35854,8700,Credit,19690
35855,3289,Credit,38445
35856,7097,Credit,8595
35857,11915,Debit,19402
35858,12858,Debit,22743
35859,13699,Credit,49812
35860,9486,Credit,1861
35861,6817,Debit,26871
35862,11344,Credit,17154
35863,1473,Debit,27662
35864,2346,Credit,13536
35865,3391,Debit,46926
35866,1943,Credit,38287
35867,6935,Credit,26700
35868,8042,Credit,6929
35869,3247,Debit,30862
35870,9850,Credit,40716
35871,9272,Credit,34881
35872,3934,Debit,42352
35873,14687,Credit,13019
35874,5346,Debit,11917
35875,1277,Credit,9763
35876,231,Credit,6437
35877,11487,Credit,454
35878,3765,Debit,12021
35879,11650,Credit,3195
35880,9829,Credit,30254
35881,11412,Credit,5253
35882,14745,Credit,48718
35883,5076,Credit,27679
35884,10265,Debit,1528
35885,4323,Credit,44248
35886,1299,Credit,4222
35887,12818,Debit,47851
35888,2053,Debit,7759
35889,4436,Debit,21882
35890,4497,Credit,16604
35891,9948,Debit,38277
35892,8720,Debit,973
35893,1154,Credit,46975
35894,2638,Credit,22731
35895,10434,Credit,23880
35896,7535,Debit,16801
35897,14675,Debit,15521
35898,11560,Credit,29224
35899,2497,Credit,48836
35900,960,Credit,6284
35901,9349,Debit,35548
35902,2046,Debit,9912
35903,13965,Debit,19429
35904,6194,Debit,48056
35905,11309,Credit,48378
35906,2864,Credit,37998
35907,10559,Credit,32712
35908,8016,Credit,44466
35909,3984,Credit,32674
35910,3130,Credit,27194
35911,14852,Debit,41553
35912,11706,Credit,3281
35913,1831,Debit,48247
35914,12953,Credit,7384
35915,2256,Debit,11262
35916,2293,Debit,32394
35917,5061,Debit,27451
35918,9144,Debit,41641
35919,12198,Credit,22478
35920,5334,Debit,32027
35921,9145,Credit,26284
35922,2212,Credit,8408
35923,14151,Debit,29704
35924,253,Debit,3812
35925,3572,Credit,2418
35926,3210,Credit,23249
35927,6890,Credit,20017
35928,5120,Credit,24888
35929,13771,Debit,23352
35930,12719,Debit,48745
35931,8373,Debit,1469
35932,10745,Debit,975
35933,10398,Debit,38946
35934,8163,Credit,37691
35935,10189,Debit,38484
35936,2130,Debit,47821
35937,11370,Credit,23550
35938,5114,Debit,20678
35939,6065,Credit,39861
35940,11988,Credit,41042
35941,2129,Debit,13744
35942,12844,Debit,2628
35943,11327,Debit,42413
35944,14385,Credit,43264
35945,4325,Debit,1785
35946,12967,Credit,29432
35947,4364,Debit,7131
35948,13425,Debit,3335
35949,14692,Debit,49841
35950,5948,Debit,10316
35951,4800,Debit,4968
35952,7546,Credit,47279
35953,14191,Credit,13726
35954,11389,Credit,37284
35955,2680,Debit,10184
35956,4031,Debit,20395
35957,4071,Debit,39829
35958,3569,Credit,23080
35959,14633,Debit,4051
35960,8115,Credit,15855
35961,4277,Debit,29410
35962,11791,Credit,41750
35963,12750,Debit,36108
35964,7350,Credit,24344
35965,8507,Credit,6507
35966,7914,Credit,4395
35967,10889,Credit,6004
35968,5200,Debit,8692
35969,6340,Debit,31487
35970,1726,Credit,18790
35971,9590,Credit,24440
35972,6593,Credit,39416
35973,3311,Credit,29737
35974,11698,Debit,30208
35975,11253,Debit,16864
35976,9141,Debit,12753
35977,7755,Debit,19053
35978,4688,Debit,45752
35979,11653,Credit,27616
35980,10933,Credit,45723
35981,10893,Debit,9452
35982,2241,Debit,41739
35983,4281,Debit,30759
35984,4658,Debit,45651
35985,2053,Credit,39346
35986,10537,Credit,46470
35987,8835,Debit,42657
35988,5293,Credit,30761
35989,4468,Debit,38560
35990,11870,Debit,21461
35991,3857,Credit,49794
35992,8902,Credit,22577
35993,9654,Debit,30278
35994,2268,Debit,44007
35995,2168,Debit,2502
35996,8484,Debit,15210
35997,1566,Debit,31463
35998,4954,Debit,24226
35999,13428,Credit,2821
36000,9454,Debit,30212
36001,727,Credit,44103
36002,9533,Debit,13681
36003,8967,Debit,5405
36004,11326,Debit,17487
36005,10314,Debit,26564
36006,1378,Credit,37927
36007,1061,Credit,32058
36008,5608,Debit,47056
36009,7218,Credit,15327
36010,6547,Debit,28096
36011,10569,Credit,3533
36012,8561,Credit,24948
36013,2451,Credit,12035
36014,13444,Debit,22513
36015,2479,Debit,45882
36016,8771,Credit,36057
36017,4738,Debit,1496
36018,1441,Debit,37237
36019,10079,Debit,29426
36020,12765,Credit,25450
36021,12492,Credit,32662
36022,9732,Debit,25957
36023,13157,Debit,6578
36024,3543,Credit,22170
36025,8066,Credit,15286
36026,8543,Debit,5905
36027,3529,Credit,43219
36028,5114,Credit,39470
36029,12943,Credit,43818
36030,8085,Debit,5437
36031,8863,Credit,2169
36032,13832,Credit,14083
36033,10020,Debit,17034
36034,3223,Credit,3983
36035,5120,Debit,43563
36036,9588,Debit,15615
36037,10782,Credit,10634
36038,2476,Debit,34110
36039,12147,Debit,5384
36040,10039,Credit,11543
36041,14129,Credit,32233
36042,165,Credit,35324
36043,8076,Credit,12525
36044,7187,Credit,49909
36045,423,Debit,10253
36046,7582,Debit,46795
36047,3063,Credit,45720
36048,9380,Debit,49332
36049,6217,Credit,38209
36050,1218,Debit,43509
36051,4878,Credit,12465
36052,8619,Credit,45502
36053,6926,Credit,42095
36054,6926,Credit,31258
36055,11392,Debit,12622
36056,13537,Credit,44778
36057,6307,Debit,7878
36058,4912,Debit,40143
36059,14102,Debit,7449
36060,6983,Debit,13288
36061,10811,Credit,39029
36062,9338,Debit,40801
36063,12078,Debit,4914
36064,9159,Credit,5494
36065,1503,Credit,47693
36066,5017,Debit,11347
36067,9060,Debit,21103
36068,10864,Debit,18102
36069,12015,Credit,34866
36070,4264,Credit,13339
36071,5656,Credit,41280
36072,12998,Credit,31255
36073,13428,Debit,39140
36074,3371,Debit,17406
36075,8377,Credit,15019
36076,13973,Debit,49658
36077,12334,Debit,19755
36078,3045,Debit,20412
36079,6562,Credit,41708
36080,5940,Credit,40830
36081,6520,Debit,10628
36082,4260,Debit,39732
36083,10319,Debit,1140
36084,9698,Debit,17171
36085,14641,Credit,33786
36086,1992,Debit,5123
36087,8591,Credit,40929
36088,4085,Credit,14795
36089,9622,Credit,42633
36090,2248,Credit,2358
36091,10480,Debit,13468
36092,4373,Credit,7955
36093,6044,Debit,36135
36094,6494,Credit,7000
36095,2936,Credit,13114
36096,415,Credit,33227
36097,4939,Credit,16420
36098,13873,Credit,31800
36099,9261,Credit,48016
36100,2847,Debit,20114
36101,4721,Debit,38417
36102,580,Credit,47780
36103,12093,Credit,16567
36104,8192,Credit,26071
36105,9696,Debit,21495
36106,4040,Debit,6829
36107,104,Credit,44221
36108,10977,Debit,44771
36109,14145,Debit,37859
36110,6809,Credit,43444
36111,3623,Credit,17400
36112,13170,Credit,37548
36113,8099,Credit,24058
36114,7891,Debit,3157
36115,12696,Credit,21635
36116,6144,Credit,5151
36117,3766,Debit,42568
36118,2648,Debit,1483
36119,2831,Debit,1517
36120,2133,Credit,36539
36121,1351,Credit,9599
36122,13116,Debit,14039
36123,4293,Debit,47333
36124,2816,Debit,25059
36125,3804,Debit,1526
36126,12350,Credit,21320
36127,12633,Debit,20999
36128,5866,Debit,12129
36129,4121,Debit,9709
36130,5167,Debit,6522
36131,4830,Credit,34690
36132,11803,Credit,3681
36133,1067,Debit,40647
36134,5071,Debit,49805
36135,8648,Debit,46334
36136,9447,Debit,44701
36137,6427,Debit,19982
36138,14928,Credit,25537
36139,12480,Debit,1822
36140,13702,Credit,36831
36141,809,Debit,20641
36142,5799,Credit,46120
36143,1070,Credit,11958
36144,6818,Debit,43998
36145,3882,Debit,30453
36146,9813,Debit,16650
36147,10917,Debit,40626
36148,6225,Credit,15037
36149,14621,Debit,11935
36150,9735,Credit,18847
36151,4418,Debit,30217
36152,779,Debit,408
36153,12276,Debit,48825
36154,12582,Debit,21910
36155,4851,Debit,30460
36156,2550,Debit,48739
36157,4926,Credit,18381
36158,4925,Debit,34180
36159,7178,Credit,34368
36160,4850,Debit,44219
36161,11966,Debit,19258
36162,5909,Credit,32519
36163,14890,Credit,29845
36164,12694,Debit,15357
36165,3383,Credit,6111
36166,6137,Debit,41678
36167,12241,Debit,22504
36168,12259,Debit,14775
36169,5067,Debit,37593
36170,1457,Debit,22759
36171,11723,Debit,19013
36172,12211,Debit,9629
36173,240,Credit,47978
36174,12804,Credit,17367
36175,205,Credit,4086
36176,6627,Debit,18406
36177,276,Credit,21867
36178,11164,Credit,23148
36179,3192,Credit,27604
36180,12290,Debit,15946
36181,9976,Credit,45429
36182,3035,Debit,20562
36183,6539,Debit,29424
36184,14798,Debit,34306
36185,9750,Debit,45915
36186,14901,Credit,6553
36187,8274,Credit,32681
36188,14784,Debit,41426
36189,12167,Debit,22188
36190,14073,Credit,26311
36191,4595,Debit,14945
36192,10584,Debit,39423
36193,2301,Credit,11142
36194,3255,Debit,35247
36195,12325,Debit,37814
36196,2147,Credit,10877
36197,11436,Credit,24416
36198,12433,Debit,10936
36199,9104,Debit,7488
36200,13716,Credit,2649
36201,12364,Credit,15258
36202,13706,Debit,29198
36203,2084,Credit,32798
36204,7656,Debit,13545
36205,1114,Debit,9332
36206,4298,Credit,8902
36207,10602,Debit,33774
36208,12941,Credit,22605
36209,6948,Debit,13757
36210,3370,Credit,20298
36211,13502,Credit,25264
36212,1868,Credit,22905
36213,6577,Credit,43260
36214,274,Credit,47261
36215,3862,Credit,7247
36216,5081,Debit,4058
36217,3403,Debit,30692
36218,13747,Credit,1288
36219,3283,Debit,24190
36220,1113,Credit,9992
36221,10915,Credit,39636
36222,5839,Debit,32951
36223,8941,Debit,40328
36224,11153,Debit,743
36225,6909,Credit,29727
36226,634,Debit,12893
36227,8404,Credit,19803
36228,7359,Credit,42151
36229,12823,Debit,30977
36230,14358,Credit,13213
36231,2769,Credit,37992
36232,12438,Credit,9936
36233,13256,Debit,31770
36234,11055,Credit,10882
36235,9105,Credit,25120
36236,7051,Debit,43439
36237,5060,Debit,1032
36238,2742,Credit,33447
36239,9983,Credit,39357
36240,13551,Debit,35708
36241,4592,Debit,275
36242,1152,Debit,16702
36243,12275,Debit,23790
36244,8961,Credit,41337
36245,2136,Credit,17467
36246,13361,Credit,11784
36247,5987,Credit,38370
36248,4969,Credit,48897
36249,12351,Credit,17352
36250,12970,Debit,3439
36251,3315,Debit,1885
36252,14129,Debit,4823
36253,671,Credit,3824
36254,3617,Debit,13270
36255,7726,Debit,17946
36256,5891,Credit,27414
36257,3996,Credit,9495
36258,1722,Credit,22768
36259,12992,Debit,40887
36260,932,Debit,49356
36261,9357,Debit,35455
36262,4080,Debit,20500
36263,12221,Debit,47836
36264,8727,Debit,12252
36265,10602,Credit,14186
36266,11814,Debit,38827
36267,13585,Debit,1816
36268,3076,Credit,795
36269,8114,Credit,36392
36270,5656,Credit,19450
36271,8313,Credit,17975
36272,3159,Credit,16894
36273,12794,Credit,14219
36274,6904,Debit,5581
36275,5842,Debit,41141
36276,5224,Credit,14614
36277,10238,Debit,24284
36278,5626,Debit,40867
36279,7802,Credit,12348
36280,2456,Debit,5284
36281,3489,Credit,44749
36282,10967,Credit,18785
36283,9707,Credit,21832
36284,12485,Debit,32397
36285,10145,Debit,590
36286,7236,Debit,2770
36287,10058,Credit,45243
36288,424,Credit,49509
36289,11165,Credit,2713
36290,5032,Credit,34096
36291,3923,Credit,36578
36292,2920,Credit,42306
36293,1713,Debit,27555
36294,14057,Credit,44287
36295,12053,Credit,33343
36296,6971,Debit,24930
36297,8907,Credit,31998
36298,13236,Debit,402
36299,14062,Debit,25094
36300,8458,Credit,41176
36301,11295,Credit,22535
36302,7323,Debit,32473
36303,12384,Credit,19265
36304,4587,Credit,8320
36305,13094,Debit,16569
36306,1967,Debit,26137
36307,3722,Credit,4057
36308,2355,Debit,17461
36309,12893,Credit,19049
36310,1931,Credit,47480
36311,13999,Debit,10487
36312,8972,Debit,41420
36313,10577,Debit,40682
36314,14022,Debit,1690
36315,1008,Credit,2613
36316,12404,Debit,25520
36317,4738,Debit,2088
36318,2405,Debit,220
36319,8673,Credit,29063
36320,3254,Debit,34301
36321,14598,Debit,31853
36322,15041,Credit,29635
36323,6625,Debit,14477
36324,6538,Credit,23601
36325,7115,Debit,34244
36326,14096,Credit,10776
36327,3031,Credit,45851
36328,4443,Debit,28325
36329,6430,Debit,31831
36330,1699,Credit,16695
36331,7391,Debit,41523
36332,14894,Debit,27403
36333,2496,Debit,28494
36334,3137,Debit,8846
36335,9554,Credit,19657
36336,11203,Credit,21106
36337,8358,Debit,45164
36338,9663,Debit,29320
36339,3417,Debit,18379
36340,14855,Credit,49178
36341,1015,Credit,34631
36342,9600,Credit,49894
36343,13113,Credit,6864
36344,5866,Credit,16484
36345,11678,Credit,16773
36346,3520,Credit,39449
36347,1049,Debit,15274
36348,6370,Debit,18269
36349,8021,Credit,6161
36350,11091,Debit,46401
36351,3488,Credit,23350
36352,10692,Credit,16514
36353,8681,Credit,25861
36354,6152,Debit,32040
36355,6337,Credit,44502
36356,13240,Debit,22320
36357,14727,Debit,12685
36358,11343,Debit,31460
36359,145,Debit,33666
36360,14079,Credit,1501
36361,10660,Debit,8693
36362,1150,Debit,42831
36363,5558,Credit,39470
36364,12641,Credit,13534
36365,10011,Debit,8524
36366,14208,Debit,24377
36367,6853,Debit,6388
36368,13135,Credit,25381
36369,7100,Credit,4820
36370,8294,Debit,29587
36371,5910,Credit,43543
36372,1827,Debit,28721
36373,1830,Debit,47790
36374,13239,Credit,34055
36375,11595,Debit,35656
36376,7754,Debit,4981
36377,2663,Credit,9449
36378,14306,Debit,9815
36379,6721,Debit,15519
36380,11192,Debit,32293
36381,14683,Credit,33743
36382,1971,Debit,47965
36383,9836,Credit,19609
36384,5819,Debit,32576
36385,6634,Credit,23896
36386,3620,Credit,8477
36387,10211,Credit,12928
36388,7420,Debit,15009
36389,624,Credit,8467
36390,1283,Debit,46502
36391,4609,Credit,4824
36392,6753,Credit,17416
36393,11186,Credit,13605
36394,635,Credit,10606
36395,1657,Credit,3555
36396,10233,Credit,9454
36397,12047,Debit,15884
36398,7024,Credit,34790
36399,15009,Debit,41609
36400,14145,Debit,44783
36401,7016,Debit,10301
36402,1195,Debit,35486
36403,6494,Credit,2198
36404,7944,Credit,9764
36405,14570,Debit,16900
36406,1512,Debit,31197
36407,15032,Credit,47207
36408,5583,Credit,7401
36409,4020,Debit,9220
36410,13136,Credit,31429
36411,9674,Debit,4205
36412,13615,Debit,3597
36413,6042,Credit,25516
36414,3797,Credit,49951
36415,4316,Debit,25556
36416,4217,Debit,21373
36417,11652,Debit,15027
36418,269,Credit,36224
36419,12660,Credit,19173
36420,10398,Debit,15979
36421,11196,Debit,49147
36422,794,Credit,35621
36423,8176,Credit,12802
36424,474,Debit,26337
36425,4008,Credit,16340
36426,5698,Credit,3334
36427,3202,Credit,45876
36428,4576,Credit,49084
36429,4446,Credit,27744
36430,11468,Debit,1163
36431,11985,Debit,47940
36432,9849,Credit,21784
36433,354,Debit,41110
36434,798,Credit,22273
36435,7000,Debit,35131
36436,13968,Debit,30250
36437,1513,Credit,32075
36438,2619,Debit,26011
36439,12734,Credit,16790
36440,9767,Credit,20632
36441,6958,Debit,38970
36442,8103,Debit,48231
36443,11254,Debit,34875
36444,9664,Debit,27772
36445,3610,Debit,22467
36446,3285,Debit,28659
36447,7237,Debit,20990
36448,9857,Debit,49175
36449,7025,Credit,32443
36450,555,Debit,33970
36451,1153,Debit,33915
36452,13451,Credit,24368
36453,9795,Debit,26117
36454,13595,Credit,44326
36455,6719,Credit,6024
36456,14811,Debit,6033
36457,3626,Debit,46837
36458,5519,Credit,3863
36459,9214,Credit,20522
36460,11022,Debit,49025
36461,8166,Credit,33568
36462,10188,Credit,36520
36463,8613,Credit,13212
36464,1612,Credit,40590
36465,12756,Credit,28283
36466,11551,Credit,5640
36467,3693,Credit,876
36468,13278,Debit,25674
36469,8271,Debit,11296
36470,11598,Credit,42318
36471,1486,Credit,9155
36472,4971,Credit,32385
36473,14873,Debit,1813
36474,11146,Credit,18399
36475,1878,Debit,25954
36476,13737,Debit,47942
36477,14180,Debit,8920
36478,9917,Credit,15083
36479,10082,Debit,3155
36480,13385,Credit,3962
36481,10734,Debit,8223
36482,9836,Debit,44809
36483,7528,Debit,28201
36484,3080,Credit,30148
36485,13649,Debit,19096
36486,14440,Debit,22093
36487,9381,Debit,15516
36488,1812,Credit,20650
36489,12427,Credit,24102
36490,11151,Credit,38504
36491,1060,Credit,35853
36492,6323,Credit,28260
36493,6836,Credit,15393
36494,6436,Debit,22695
36495,6201,Debit,11634
36496,9615,Debit,48978
36497,12350,Debit,41850
36498,4606,Debit,28548
36499,9857,Debit,19457
36500,4522,Credit,44884
36501,9732,Debit,2602
36502,12455,Credit,304
36503,9711,Credit,33450
36504,8951,Credit,48903
36505,5635,Credit,26736
36506,10847,Credit,13802
36507,1071,Credit,12132
36508,7552,Debit,39531
36509,9443,Debit,46012
36510,6774,Debit,2005
36511,727,Credit,1010
36512,6723,Credit,33409
36513,8746,Debit,6648
36514,12507,Credit,24154
36515,8098,Credit,10575
36516,6227,Debit,9240
36517,3617,Debit,27652
36518,504,Debit,27893
36519,6427,Credit,28630
36520,4885,Debit,17403
36521,7886,Credit,23630
36522,12064,Credit,40133
36523,5886,Credit,14782
36524,10303,Credit,20116
36525,11631,Credit,16076
36526,135,Credit,46051
36527,1860,Credit,37944
36528,10313,Debit,15742
36529,11829,Credit,7192
36530,13521,Credit,41924
36531,8982,Debit,2428
36532,11988,Debit,11504
36533,6892,Debit,31406
36534,4692,Debit,32277
36535,9841,Credit,31753
36536,3740,Credit,36246
36537,2650,Credit,18222
36538,570,Credit,17271
36539,14527,Debit,39159
36540,10342,Credit,34462
36541,7287,Debit,32366
36542,6228,Credit,38960
36543,12401,Credit,43017
36544,3305,Debit,3478
36545,501,Credit,23684
36546,11670,Debit,25890
36547,1846,Credit,5849
36548,10261,Credit,5923
36549,2331,Debit,42048
36550,12292,Debit,37150
36551,3639,Debit,44934
36552,3608,Credit,32204
36553,7747,Credit,25336
36554,9278,Debit,14843
36555,11717,Credit,13222
36556,10370,Debit,8136
36557,5547,Credit,8461
36558,13825,Debit,40155
36559,6800,Credit,23639
36560,10355,Debit,20354
36561,14349,Credit,37389
36562,14186,Debit,4148
36563,14485,Debit,49445
36564,1499,Credit,25418
36565,9474,Credit,49187
36566,8407,Credit,9922
36567,14296,Credit,47102
36568,3366,Credit,30418
36569,557,Credit,15256
36570,11240,Credit,39026
36571,10076,Debit,28615
36572,5038,Credit,5580
36573,4778,Debit,40159
36574,5006,Debit,5849
36575,2143,Credit,49125
36576,3781,Credit,45309
36577,8832,Credit,26993
36578,6205,Credit,4249
36579,6300,Debit,17999
36580,11823,Debit,37044
36581,7654,Credit,1426
36582,6169,Debit,41625
36583,5051,Credit,17156
36584,7981,Credit,48129
36585,10447,Debit,19058
36586,10704,Credit,41926
36587,1280,Debit,26232
36588,6359,Debit,45964
36589,9602,Credit,12518
36590,967,Debit,11354
36591,13369,Debit,47820
36592,2526,Credit,40262
36593,15097,Debit,12885
36594,2150,Credit,36559
36595,12765,Debit,25802
