account_id,total_transaction_amount,txn_count
11306,58465.0,2
11307,109046.0,5
11308,68874.0,4
11309,135564.0,3
11310,148838.0,4
11311,21953.0,4
11312,85513.0,3
11313,42940.0,2
11314,68149.0,5
11315,104099.0,3
11316,91637.0,4
11317,62712.0,4
11318,105108.0,4
11319,125576.0,5
11320,62074.0,2
11321,86644.0,3
11322,116325.0,3
11323,11888.0,1
11325,82020.0,2
11326,98311.0,6
11327,95137.0,4
11328,13920.0,2
11329,7426.0,1
11330,74928.0,3
11331,77374.0,3
11332,91085.0,3
11333,48083.0,2
11334,176948.0,4
11335,74199.0,3
11336,66429.0,3
11337,71861.0,6
11338,128175.0,4
11339,58375.0,2
11340,54597.0,2
11341,117374.0,5
11342,136917.0,5
11343,69886.0,3
11344,71510.0,3
11345,42077.0,3
11346,137717.0,4
11347,87870.0,3
11348,119823.0,4
11349,48388.0,2
11350,49422.0,2
11351,54168.0,2
11352,46529.0,4
11353,67906.0,3
11354,44229.0,1
11355,87398.0,4
11356,92743.0,3
11357,90383.0,3
11358,88092.0,3
11360,246998.0,8
11361,14912.0,1
11362,146637.0,6
11363,123400.0,4
11364,61626.0,2
11365,40239.0,3
11366,72115.0,2
11367,185945.0,5
11368,129655.0,6
11369,19082.0,3
11370,47962.0,4
11371,98263.0,5
11372,168821.0,7
11373,135178.0,4
11374,57621.0,3
11375,14799.0,1
11376,32996.0,3
11377,140414.0,6
11378,73025.0,6
11379,79115.0,3
11380,167170.0,5
11381,130896.0,4
11382,178037.0,5
11383,141856.0,4
11384,21865.0,3
11385,38682.0,1
11386,49616.0,2
11387,62973.0,2
11388,62846.0,2
11389,155827.0,5
11390,14336.0,1
11391,96366.0,4
11392,255353.0,9
11393,102410.0,5
11394,105321.0,3
11395,60917.0,3
11396,37188.0,2
11397,104360.0,6
11398,30039.0,2
11399,38889.0,2
11400,4313.0,1
11401,87022.0,3
11402,32625.0,2
11403,51749.0,3
11404,41446.0,1
11405,176394.0,7
11406,123034.0,4
11407,8734.0,1
11408,98527.0,3
11409,24744.0,2
11410,25689.0,2
11411,177096.0,6
11412,123750.0,5
11413,141693.0,4
11414,28724.0,1
11415,67160.0,3
11416,74986.0,4
11417,16093.0,2
11418,153258.0,4
11419,101803.0,5
11420,1816.0,1
11421,49865.0,2
11422,92063.0,4
11423,118436.0,8
11424,60110.0,2
11425,2824.0,1
11426,106255.0,5
11427,175685.0,7
11428,116614.0,3
11429,102106.0,5
11430,1489.0,1
11431,47121.0,3
11432,150421.0,5
11433,178992.0,5
11434,107480.0,5
11435,31595.0,2
11436,75314.0,3
11437,68402.0,2
11438,49714.0,1
11440,108770.0,5
11441,137113.0,5
11442,182603.0,7
11443,27083.0,1
11444,38464.0,4
11445,105535.0,5
11446,103229.0,5
11447,103410.0,3
11448,44935.0,2
11449,34278.0,2
11450,125299.0,3
11451,46851.0,3
11452,37586.0,1
11453,114326.0,4
11454,26598.0,1
11455,121877.0,5
11456,87442.0,4
11457,49798.0,1
11458,126844.0,7
11459,103016.0,5
11460,20008.0,1
11461,98114.0,3
11462,143307.0,5
11463,83714.0,3
11464,74398.0,4
11465,42719.0,1
11466,137893.0,4
11467,62780.0,2
11468,77745.0,5
11469,77163.0,3
11470,52317.0,3
11472,151458.0,6
11473,54336.0,2
11474,76014.0,5
11475,77804.0,3
11476,25975.0,1
11477,106944.0,5
11478,43528.0,2
11479,75709.0,4
11480,37966.0,2
11481,32273.0,1
11482,93301.0,2
11484,156805.0,5
11485,84512.0,2
11486,66457.0,3
11487,33356.0,3
11488,77820.0,3
11489,61632.0,4
11490,186141.0,9
11491,7444.0,2
11492,52797.0,2
11493,88051.0,4
11494,53473.0,2
11495,47626.0,2
11496,65952.0,4
11497,135611.0,5
11498,79157.0,3
11499,37947.0,1
11500,41517.0,2
11501,144899.0,8
11502,21055.0,2
11503,128157.0,3
11504,99542.0,4
11505,57591.0,2
11506,53241.0,2
11507,77412.0,4
11508,54601.0,3
11509,72474.0,2
11510,67526.0,3
11511,25276.0,1
11512,52182.0,2
11513,104572.0,5
11514,23071.0,2
11515,38198.0,4
11516,71504.0,3
11517,9518.0,3
11518,56453.0,2
11519,38434.0,2
11520,112129.0,3
11521,99052.0,5
11522,5808.0,1
11523,108310.0,5
11524,185529.0,7
11525,16065.0,1
11526,66765.0,3
11527,99230.0,4
11529,157309.0,7
11530,28986.0,1
11531,34409.0,3
11532,51741.0,2
11533,34325.0,3
11534,76102.0,3
11535,85831.0,2
11536,202930.0,7
11537,127995.0,6
11538,77286.0,3
11539,172616.0,8
11540,76115.0,4
11541,49252.0,2
11542,20388.0,2
11543,33003.0,2
11544,77551.0,3
11545,97351.0,2
11546,346150.0,11
11547,48959.0,1
11548,19209.0,1
11549,31000.0,2
11550,60253.0,2
11551,91704.0,4
11552,30245.0,1
11553,42424.0,2
11554,56449.0,2
11555,15651.0,1
11556,173676.0,7
11557,36185.0,4
11558,90814.0,3
11559,55698.0,3
11560,29224.0,1
11561,10780.0,1
11562,13291.0,2
11563,33495.0,1
11565,37033.0,3
11566,54664.0,4
11567,14233.0,1
11568,144442.0,5
11569,201991.0,7
11570,67196.0,2
11571,138857.0,4
11572,8083.0,1
11573,58336.0,3
11574,29799.0,2
11575,91168.0,6
11576,52409.0,2
11577,43850.0,2
11578,128661.0,4
11579,7723.0,1
11580,132152.0,4
11581,73200.0,3
11583,12686.0,1
11584,27782.0,2
11585,155417.0,7
11586,3194.0,1
11587,44489.0,2
11588,25500.0,1
11589,168701.0,6
11590,112203.0,4
11591,38623.0,2
11592,93186.0,3
11593,84801.0,3
11594,135474.0,5
11595,77612.0,3
11596,246794.0,7
11597,114245.0,5
11598,74998.0,2
11599,68213.0,3
11600,64336.0,4
11601,190422.0,6
11602,89815.0,3
11603,40631.0,2
11604,12885.0,2
11605,62691.0,3
11606,48434.0,2
11607,88292.0,4
11608,162533.0,6
11609,61777.0,2
11610,19652.0,2
11611,100658.0,4
11612,19442.0,1
11613,84974.0,3
11614,26433.0,2
11615,123848.0,5
11616,8851.0,3
11617,50614.0,2
11618,36345.0,2
11619,36917.0,2
11620,81248.0,3
11621,65487.0,3
11622,122751.0,5
11623,98388.0,4
11624,34277.0,1
11625,33157.0,2
11626,72513.0,2
11627,135902.0,4
11628,7447.0,1
11629,73175.0,2
11630,167483.0,8
11631,121214.0,5
11632,49226.0,5
11633,47033.0,1
11634,2726.0,1
11635,27531.0,1
11636,77817.0,2
11637,39576.0,1
11638,97401.0,3
11639,64901.0,2
11640,175962.0,6
11641,128757.0,4
11642,108319.0,3
11643,101133.0,3
11644,247337.0,6
11645,88063.0,4
11646,146053.0,4
11647,181475.0,7
11648,58102.0,2
11649,37238.0,1
11650,3195.0,1
11651,24969.0,3
11652,137181.0,5
11653,128352.0,4
11654,30921.0,2
11655,66056.0,2
11656,50887.0,2
11657,120249.0,5
11658,47681.0,5
11659,3613.0,1
11660,49391.0,1
11662,26087.0,1
11663,61733.0,2
11664,78236.0,4
11665,116471.0,4
11666,11545.0,2
11667,114727.0,3
11668,79486.0,6
11669,90909.0,5
11670,81114.0,3
11671,64817.0,2
11672,94228.0,3
11673,30899.0,4
11674,19563.0,2
11675,1980.0,1
11676,181197.0,5
11677,258668.0,9
11678,177855.0,6
11679,170349.0,5
11680,33134.0,2
11681,34965.0,1
11682,104833.0,4
11683,102277.0,3
11684,77115.0,7
11685,52374.0,3
11686,79286.0,3
11687,91923.0,3
11688,19468.0,1
11689,124341.0,4
11690,131322.0,5
11691,26931.0,2
11692,47280.0,2
11693,69326.0,3
11694,17081.0,1
11695,181456.0,6
11696,39362.0,1
11697,70096.0,2
11698,58316.0,3
11699,138465.0,6
11700,103860.0,5
11701,171279.0,6
11702,69393.0,3
11703,100317.0,5
11704,111289.0,3
11705,46796.0,1
11706,210149.0,9
11707,168873.0,8
11709,57260.0,2
11710,43412.0,1
11711,123510.0,7
11712,64081.0,2
11713,85079.0,4
11714,179622.0,6
11715,41808.0,1
11716,69655.0,2
11717,39513.0,2
11718,146870.0,5
11719,95062.0,4
11721,77731.0,2
11722,89613.0,2
11723,102690.0,4
11724,54755.0,2
11725,39875.0,3
11726,45366.0,2
11727,47275.0,3
11728,201988.0,8
11729,78901.0,4
11730,74212.0,3
11731,100435.0,3
11732,39580.0,2
11733,158241.0,6
11734,74314.0,4
11735,163093.0,5
11736,14092.0,1
11737,142303.0,5
11738,40474.0,2
11739,117724.0,5
11740,147143.0,5
11741,145010.0,6
11742,132519.0,6
11743,66528.0,3
11746,62581.0,4
11747,37320.0,5
11748,106123.0,5
11749,48094.0,1
11750,94696.0,3
11751,97701.0,4
11752,97544.0,2
11753,50359.0,3
11754,64250.0,2
11755,61969.0,2
11756,114369.0,4
11757,25031.0,2
11758,53546.0,3
11759,140033.0,4
11760,80976.0,3
11761,193292.0,5
11762,84714.0,2
11763,28575.0,1
11764,28320.0,2
11765,22357.0,2
11766,15145.0,1
11767,109323.0,4
11768,175755.0,7
11769,46501.0,3
11770,70406.0,3
11771,44654.0,3
11772,94483.0,4
11774,147468.0,6
11775,31620.0,1
11776,33575.0,2
11777,71191.0,4
11778,134533.0,3
11779,25308.0,1
11780,95692.0,4
11781,166383.0,6
11782,20799.0,2
11783,99682.0,4
11784,21010.0,2
11785,104532.0,6
11787,88157.0,5
11788,57483.0,2
11789,47216.0,2
11790,146499.0,6
11791,138550.0,4
11792,48301.0,1
11793,48807.0,3
11794,78372.0,3
11795,22036.0,1
11796,51990.0,3
11797,26487.0,4
11798,90056.0,2
11799,60488.0,2
11800,71307.0,3
11801,143647.0,5
11802,105283.0,3
11803,109001.0,5
11804,46095.0,2
11805,128178.0,5
11806,16085.0,1
11807,31647.0,2
11808,163511.0,5
11809,38324.0,3
11810,17710.0,1
11811,116170.0,4
11812,54115.0,3
11814,59192.0,2
11815,15620.0,1
11816,218216.0,7
11817,72426.0,3
11818,183539.0,5
11819,49657.0,3
11820,30189.0,1
11821,156349.0,6
11822,83872.0,4
11823,98372.0,3
11824,39855.0,1
11825,83821.0,3
11826,28114.0,2
11827,50973.0,2
11828,71308.0,3
11829,55292.0,3
11830,59819.0,2
11832,69153.0,4
11833,12918.0,3
11834,116430.0,3
11835,69944.0,3
11836,67226.0,3
11837,130120.0,6
11838,84081.0,4
11840,30370.0,1
11841,106416.0,3
11842,128369.0,3
11843,100177.0,4
11844,65671.0,4
11845,73793.0,3
11846,85075.0,4
11847,62769.0,3
11848,148707.0,5
11849,97940.0,4
11850,8752.0,1
11851,58009.0,2
11852,46240.0,1
11853,201475.0,6
11854,123011.0,4
11856,65922.0,4
11857,43941.0,1
11858,137498.0,5
11859,130514.0,4
11860,76108.0,4
11861,140448.0,4
11862,55184.0,2
11863,8373.0,1
11864,66344.0,4
11865,87065.0,4
11866,61617.0,2
11867,19603.0,1
11868,67399.0,5
11869,105799.0,4
11870,70247.0,4
11871,110892.0,5
11872,77999.0,2
11873,67873.0,3
11874,70378.0,4
11875,123352.0,4
11876,83886.0,4
11877,59774.0,3
11878,52302.0,2
11879,30265.0,4
11880,47478.0,2
11881,41969.0,4
11882,40550.0,2
11883,46270.0,1
11884,84026.0,3
11885,129661.0,6
11886,92726.0,2
11887,21457.0,1
11888,60927.0,2
11889,40012.0,1
11890,187031.0,6
11891,66208.0,3
11892,16316.0,1
11893,43419.0,1
11894,26565.0,1
11895,104453.0,4
11896,32480.0,1
11897,15093.0,1
11898,63082.0,2
11899,136899.0,6
11900,58853.0,4
11901,102780.0,5
11902,93439.0,3
11903,58810.0,2
11904,70830.0,2
11905,67203.0,2
11906,36150.0,2
11907,116731.0,6
11908,19518.0,1
11909,130224.0,3
11910,111681.0,5
11911,113872.0,4
11912,77238.0,4
11914,172141.0,6
11915,93492.0,5
11916,63705.0,2
11917,71012.0,3
11918,130257.0,4
11919,53086.0,3
11920,273183.0,7
11921,100570.0,5
11922,160405.0,5
11923,128944.0,7
11924,179117.0,6
11925,45997.0,1
11926,96629.0,3
11927,16184.0,1
11928,51324.0,2
11929,78984.0,3
11930,59051.0,2
11931,68766.0,2
11932,226093.0,8
11933,79679.0,3
11934,119473.0,4
11935,49704.0,2
11936,163553.0,5
11937,14819.0,1
11938,13302.0,1
11939,69888.0,3
11940,4451.0,1
11941,113651.0,4
11942,94927.0,5
11944,66617.0,4
11945,34356.0,1
11946,44221.0,1
11947,183588.0,8
11948,84055.0,2
11949,52861.0,2
11950,33969.0,1
11951,89029.0,4
11952,26742.0,1
11953,36633.0,4
11954,62619.0,3
11955,147411.0,5
11956,25229.0,2
11957,22698.0,2
11958,17898.0,2
11959,174919.0,6
11960,120996.0,4
11961,101393.0,3
11962,102250.0,3
11963,38694.0,1
11964,189471.0,6
11965,51696.0,2
11966,71564.0,4
11967,124760.0,4
11968,192798.0,7
11969,207289.0,7
11970,121379.0,4
11971,97593.0,3
11972,60522.0,4
11973,1832.0,1
11974,82149.0,3
11975,112466.0,5
11976,88527.0,2
11977,105949.0,5
11978,62482.0,3
11979,50405.0,2
11980,95983.0,3
11981,43367.0,2
11982,17233.0,1
11983,2252.0,1
11984,47677.0,3
11985,91715.0,2
11986,219399.0,6
11987,85660.0,3
11988,129329.0,5
11989,46745.0,2
11990,39116.0,3
11991,94537.0,5
11992,154230.0,5
11993,104423.0,3
11994,38485.0,2
11995,145113.0,5
11996,134849.0,6
11997,19631.0,2
11998,150328.0,6
11999,141539.0,5
12000,31103.0,1
12001,42186.0,3
12002,125431.0,4
12003,83536.0,4
12006,53306.0,4
12007,75532.0,2
12008,54892.0,2
12009,107350.0,5
12010,33355.0,3
12011,41328.0,3
12012,88220.0,6
12013,122570.0,4
12014,51837.0,2
12015,93058.0,4
12016,151071.0,6
12017,55093.0,4
12018,43362.0,2
12019,12856.0,1
12020,104919.0,4
12021,128503.0,6
12022,63816.0,4
12023,93850.0,4
12024,36328.0,2
12025,36161.0,2
12026,211195.0,7
12027,142159.0,5
12028,53843.0,2
12029,123150.0,4
12030,59681.0,3
12031,34524.0,3
12032,85767.0,4
12033,144328.0,5
12034,206565.0,6
12035,68974.0,3
12036,154238.0,4
12037,92498.0,4
12038,18875.0,2
12039,30651.0,1
12040,105238.0,3
12041,120127.0,5
12042,61769.0,4
12043,50306.0,2
12044,131628.0,5
12045,163859.0,5
12046,14788.0,1
12047,194956.0,8
12048,79578.0,4
12049,103021.0,3
12050,131299.0,5
12051,35806.0,1
12052,57830.0,2
12053,70435.0,2
12054,52819.0,3
12055,100232.0,3
12056,149580.0,6
12057,31926.0,2
12058,189520.0,8
12059,49720.0,3
12060,84562.0,4
12061,110949.0,4
12062,37559.0,2
12063,83928.0,3
12064,99356.0,4
12065,83188.0,4
12066,30822.0,1
12067,60640.0,2
12068,53297.0,2
12069,98892.0,3
12070,24781.0,3
12071,38818.0,2
12072,117099.0,5
12073,108002.0,4
12074,100175.0,3
12075,92371.0,4
12076,46863.0,2
12077,14005.0,1
12078,85200.0,4
12079,1229.0,1
12080,14157.0,1
12081,70654.0,4
12083,51431.0,3
12084,21262.0,1
12085,139226.0,7
12086,61037.0,2
12087,53306.0,2
12088,77048.0,4
12089,107059.0,7
12090,127523.0,4
12091,134194.0,5
12092,124999.0,3
12093,47089.0,4
12094,55720.0,2
12095,127557.0,3
12096,57672.0,4
12097,47681.0,1
12098,68135.0,3
12099,51258.0,2
12100,53371.0,2
12101,21984.0,2
12102,151792.0,6
12103,45247.0,3
12104,138719.0,5
12105,212778.0,8
12106,44649.0,1
12107,110734.0,4
12108,107050.0,4
12109,55185.0,4
12110,41832.0,2
12111,10818.0,1
12112,62840.0,2
12113,46312.0,2
12114,55177.0,2
12115,54626.0,2
12116,132694.0,6
12117,39352.0,3
12118,91297.0,3
12119,93765.0,3
12120,225696.0,7
12121,79003.0,3
12122,85228.0,4
12123,96731.0,4
12124,15091.0,2
12125,95853.0,3
12126,127594.0,4
12127,65809.0,2
12128,136989.0,5
12129,176363.0,8
12130,40065.0,1
12131,89848.0,5
12132,64207.0,2
12133,49991.0,1
12134,84703.0,3
12135,58812.0,4
12136,25976.0,2
12138,62749.0,3
12139,78806.0,4
12140,55057.0,4
12141,144593.0,5
12142,87933.0,4
12143,94384.0,4
12144,26563.0,3
12145,46070.0,2
12146,115133.0,6
12147,190512.0,8
12148,47651.0,2
12149,71488.0,2
12150,89988.0,4
12151,148463.0,5
12152,19903.0,1
12153,116542.0,5
12154,65338.0,3
12155,51376.0,3
12156,249909.0,9
12157,49129.0,2
12158,109375.0,4
12159,20986.0,2
12160,121694.0,4
12161,50537.0,2
12162,224803.0,8
12163,65465.0,4
12164,15905.0,1
12166,58524.0,2
12167,138295.0,4
12168,25312.0,3
12169,46151.0,2
12170,75008.0,4
12172,7425.0,2
12173,125164.0,7
12174,88401.0,3
12175,170321.0,6
12176,33702.0,1
12177,6751.0,1
12178,43435.0,2
12179,41465.0,3
12180,117805.0,5
12181,46536.0,2
12182,94883.0,5
12183,123961.0,4
12184,48682.0,3
12185,92625.0,3
12186,122237.0,4
12187,45902.0,2
12188,91172.0,5
12189,68698.0,3
12190,35111.0,1
12191,100021.0,5
12192,86327.0,4
12193,14599.0,1
12194,51271.0,2
12195,77869.0,5
12196,103112.0,5
12197,94423.0,4
12198,71833.0,2
12200,89909.0,4
12201,207971.0,6
12202,124533.0,5
12203,55138.0,2
12204,89422.0,3
12205,47282.0,4
12206,61174.0,3
12207,150928.0,6
12208,15210.0,1
12209,126283.0,4
12210,93345.0,4
12211,58919.0,3
12212,9021.0,1
12214,137930.0,5
12215,67355.0,3
12216,79909.0,2
12217,182535.0,6
12218,112988.0,4
12219,76655.0,4
12220,30118.0,3
12221,87511.0,5
12222,131888.0,6
12223,55084.0,3
12224,94801.0,4
12225,173119.0,7
12226,116592.0,5
12227,69929.0,5
12228,47169.0,2
12229,101595.0,3
12230,110281.0,4
12231,69630.0,2
12232,23100.0,1
12233,129637.0,5
12234,113816.0,4
12235,89466.0,3
12236,169761.0,6
12237,5343.0,1
12238,62028.0,3
12239,89479.0,3
12240,107440.0,5
12241,135242.0,7
12242,114226.0,5
12243,83733.0,4
12244,114011.0,5
12245,79912.0,3
12246,60708.0,2
12247,108736.0,5
12248,54859.0,2
12249,84234.0,3
12250,8124.0,1
12251,98364.0,3
12252,134602.0,4
12253,46057.0,3
12254,48731.0,1
12255,190171.0,6
12256,74582.0,4
12257,36823.0,1
12258,25360.0,1
12259,91877.0,6
12260,78903.0,2
12261,83885.0,4
12262,112178.0,5
12263,55716.0,2
12264,31905.0,2
12265,13324.0,2
12266,166435.0,7
12267,25841.0,2
12268,144080.0,4
12269,81404.0,3
12270,75293.0,2
12271,46289.0,3
12272,55084.0,2
12273,20203.0,1
12274,199215.0,6
12275,107231.0,5
12276,73844.0,2
12277,58316.0,2
12278,49916.0,2
12279,41013.0,1
12280,229476.0,7
12281,91513.0,2
12282,17768.0,1
12283,30604.0,2
12284,8884.0,1
12285,121762.0,3
12286,630.0,1
12287,72869.0,3
12288,223139.0,5
12289,33962.0,3
12290,59744.0,3
12291,101623.0,4
12292,77870.0,2
12293,94204.0,4
12294,55737.0,2
12295,68152.0,2
12296,49762.0,2
12297,56057.0,3
12298,96365.0,5
12299,33759.0,3
12300,236574.0,7
12301,15187.0,1
12302,68951.0,4
12303,170796.0,7
12304,21316.0,1
12305,37154.0,2
12306,4977.0,1
12307,123556.0,6
12308,100488.0,4
12309,48240.0,2
12310,191016.0,5
12311,222977.0,8
12313,98756.0,4
12314,197211.0,6
12315,18460.0,2
12316,70838.0,3
12317,67731.0,3
12318,202994.0,6
12319,106347.0,4
12320,58156.0,2
12321,94607.0,4
12322,527.0,1
12323,77743.0,2
12324,27919.0,1
12325,244233.0,7
12326,116694.0,3
12328,179580.0,6
12329,201808.0,8
12330,91325.0,4
12331,52995.0,3
12332,74189.0,3
12333,168668.0,7
12334,109607.0,3
12335,38352.0,1
12336,57551.0,3
12337,47969.0,3
12338,73827.0,3
12339,207375.0,8
12340,66230.0,2
12341,115062.0,4
12342,44414.0,2
12343,58951.0,2
12344,83529.0,4
12345,11806.0,1
12347,119140.0,6
12348,58031.0,2
12349,51212.0,3
12350,165139.0,7
12351,152221.0,5
12352,70237.0,3
12353,55963.0,4
12354,55731.0,3
12355,32273.0,2
12356,4322.0,1
12357,140053.0,4
12358,99202.0,3
12359,119340.0,3
12360,109049.0,5
12361,189183.0,5
12362,130036.0,6
12363,87615.0,3
12364,35793.0,2
12365,58507.0,2
12366,4618.0,1
12367,19537.0,2
12368,38306.0,1
12369,8093.0,1
12370,69320.0,4
12371,148605.0,5
12372,80411.0,4
12373,117434.0,4
12374,82246.0,2
12375,18555.0,2
12376,100595.0,5
12377,83497.0,3
12378,49368.0,6
12379,121759.0,3
12380,242877.0,8
12381,37767.0,2
12382,85143.0,3
12383,143652.0,5
12384,186688.0,7
12385,21089.0,1
12386,35397.0,2
12387,49857.0,2
12388,41415.0,1
12389,97126.0,5
12390,186640.0,7
12391,43968.0,2
12392,238148.0,7
12393,95576.0,4
12394,119336.0,5
12395,59748.0,2
12396,73368.0,4
12397,218879.0,7
12398,59688.0,3
12399,112638.0,5
12400,65799.0,4
12401,168777.0,4
12402,183451.0,6
12403,72434.0,3
12404,266721.0,9
12405,8240.0,1
12406,107997.0,4
12407,6876.0,1
12408,58295.0,3
12409,208531.0,6
12410,84868.0,4
12411,173132.0,6
12412,51313.0,2
12413,10840.0,1
12414,72088.0,4
12415,93208.0,3
12417,37130.0,2
12418,31010.0,1
12419,102573.0,4
12420,30688.0,2
12421,67413.0,3
12422,94850.0,5
12423,29423.0,2
12424,40041.0,2
12425,61958.0,2
12426,164858.0,7
12427,191236.0,8
12428,56544.0,3
12429,39219.0,2
12430,148798.0,5
12431,122332.0,5
12432,100515.0,3
12433,109758.0,6
12434,163223.0,5
12435,37059.0,3
12436,205082.0,7
12437,113152.0,5
12438,93222.0,4
12439,128706.0,4
12440,132145.0,5
12441,27127.0,2
12442,108614.0,4
12443,48538.0,2
12444,111784.0,5
12445,75696.0,4
12446,104893.0,4
12447,8512.0,1
12448,80269.0,2
12449,226825.0,7
12451,18799.0,3
12452,36454.0,1
12453,115372.0,4
12454,36559.0,1
12455,57619.0,4
12456,74801.0,3
12457,29695.0,2
12458,22283.0,2
12459,79525.0,4
12460,38115.0,1
12461,32399.0,2
12462,148983.0,5
12463,82075.0,3
12464,62716.0,4
12465,106718.0,3
12466,65746.0,2
12467,162717.0,5
12468,99702.0,4
12469,154146.0,6
12470,123040.0,4
12471,21244.0,3
12472,75053.0,3
12474,212340.0,8
12475,42981.0,2
12476,222881.0,7
12477,16348.0,1
12478,167084.0,7
12479,180885.0,7
12480,61902.0,3
12481,72860.0,2
12482,53705.0,2
12483,159178.0,5
12484,53739.0,4
12485,68224.0,3
12486,33401.0,1
12487,136032.0,7
12488,90733.0,3
12489,112712.0,4
12490,37860.0,1
12491,104959.0,5
12492,67448.0,3
12493,12388.0,1
12494,65146.0,2
12495,85899.0,2
12496,72071.0,3
12497,51216.0,4
12498,143755.0,5
12499,60318.0,4
12500,57731.0,3
12501,173551.0,5
12502,59545.0,3
12503,53092.0,2
12504,46883.0,3
12505,95342.0,3
12506,66589.0,4
12507,88628.0,3
12508,78579.0,2
12509,75376.0,2
12510,162526.0,5
12511,70786.0,3
12512,66914.0,2
12513,99102.0,6
12514,144257.0,6
12517,31961.0,2
12518,207504.0,6
12519,12464.0,2
12520,158818.0,6
12521,48053.0,3
12522,111039.0,5
12523,154888.0,5
12524,65307.0,2
12525,32661.0,2
12526,5725.0,1
12527,37890.0,1
12528,149603.0,4
12529,153844.0,4
12530,62365.0,3
12531,112973.0,6
12532,56293.0,3
12533,111287.0,3
12534,221745.0,6
12535,79157.0,4
12536,16377.0,1
12537,68453.0,4
12538,108847.0,4
12539,164235.0,6
12540,36425.0,3
12541,81179.0,2
12542,105211.0,6
12543,66048.0,2
12544,162916.0,4
12545,66524.0,3
12546,139896.0,5
12547,69473.0,3
12548,98789.0,4
12550,89261.0,3
12551,89632.0,4
12552,75519.0,3
12553,91893.0,3
12554,82624.0,3
12555,206526.0,7
12556,95382.0,5
12557,99676.0,5
12558,100616.0,3
12559,46520.0,1
12560,121429.0,4
12561,64528.0,2
12562,92392.0,5
12563,78410.0,3
12564,67096.0,2
12566,82782.0,4
12567,39745.0,3
12568,60385.0,3
12569,31123.0,2
12570,69422.0,3
12571,54625.0,2
12572,67182.0,3
12573,151478.0,5
12574,24608.0,2
12576,103181.0,3
12577,61206.0,2
12578,58526.0,2
12579,82418.0,3
12580,82022.0,3
12581,115635.0,4
12582,148583.0,5
12583,65705.0,3
12584,79774.0,2
12585,35895.0,1
12586,225627.0,8
12587,16507.0,1
12588,83429.0,4
12589,67695.0,4
12590,202143.0,8
12591,78664.0,3
12592,182298.0,10
12593,11403.0,2
12594,86574.0,2
12595,14346.0,1
12596,82614.0,3
12597,78495.0,4
12598,6089.0,1
12599,100743.0,4
12600,93960.0,4
12601,82658.0,3
12602,59637.0,3
12603,25069.0,1
12604,119548.0,4
12605,79564.0,6
12606,74162.0,2
12607,146168.0,5
12608,9854.0,2
12609,33586.0,1
12610,147144.0,6
12611,6446.0,1
12612,66712.0,4
12613,52613.0,2
12614,45244.0,2
12615,41481.0,1
12616,40239.0,5
12617,5139.0,1
12618,81297.0,3
12619,35377.0,3
12620,58679.0,2
12621,16449.0,1
12622,208718.0,7
12623,132548.0,5
12624,88095.0,3
12625,35364.0,1
12626,7172.0,1
12627,47242.0,2
12628,25045.0,1
12629,60222.0,3
12630,169837.0,5
12631,43600.0,2
12632,69540.0,4
12633,131170.0,6
12634,34802.0,1
12635,134701.0,7
12636,6083.0,1
12637,154804.0,6
12638,126673.0,5
12639,13450.0,2
12640,139192.0,4
12641,207172.0,9
12642,144736.0,4
12643,98929.0,2
12644,12595.0,1
12645,81753.0,2
12646,109619.0,3
12647,70166.0,3
12648,139656.0,5
12649,111499.0,5
12650,75529.0,2
12651,33424.0,1
12652,7301.0,1
12653,104636.0,3
12654,89383.0,3
12655,197449.0,5
12656,38590.0,2
12657,176374.0,6
12658,76914.0,4
12659,70940.0,2
12660,113348.0,4
12661,78977.0,4
12662,62631.0,3
12663,115359.0,5
12664,58098.0,4
12665,58347.0,4
12666,43913.0,1
12667,101073.0,4
12668,87240.0,4
12669,143652.0,6
12670,60723.0,2
12671,163587.0,5
12672,60173.0,2
12673,149743.0,7
12674,110005.0,3
12675,163661.0,9
12676,60945.0,4
12677,115479.0,5
12678,32236.0,3
12679,88110.0,2
12680,122494.0,3
12681,91260.0,5
12682,187436.0,6
12683,108038.0,3
12684,120997.0,4
12685,54263.0,2
12687,84951.0,2
12688,67346.0,4
12689,12942.0,1
12691,101324.0,3
12692,51104.0,3
12693,95599.0,3
12694,52525.0,2
12695,129329.0,5
12696,67461.0,2
12697,101051.0,4
12698,149689.0,5
12701,21265.0,1
12702,53192.0,3
12703,84369.0,3
12704,9153.0,1
12705,102476.0,4
12706,17186.0,2
12707,89847.0,6
12708,25751.0,3
12709,121853.0,5
12710,68548.0,2
12711,71895.0,3
12712,45611.0,1
12713,96543.0,3
12714,129914.0,4
12715,47205.0,3
12717,59178.0,2
12718,36078.0,2
12719,134277.0,5
12720,41013.0,1
12721,102368.0,5
12722,43172.0,2
12724,72469.0,3
12725,173918.0,7
12726,6642.0,1
12727,77219.0,2
12728,39748.0,4
12729,64981.0,3
12730,38825.0,1
12731,84223.0,2
12732,74391.0,3
12733,124002.0,7
12734,78336.0,4
12735,127374.0,6
12737,27905.0,2
12739,141806.0,5
12740,86224.0,3
12741,166710.0,6
12742,55976.0,3
12743,76274.0,4
12744,74048.0,2
12745,144669.0,5
12746,47486.0,1
12747,144983.0,5
12748,78217.0,3
12749,103142.0,3
12750,167101.0,5
12751,127047.0,4
