account_id,customer_id,account_type,balance
11149,9687,Current,140107
11150,3058,Savings,81392
11151,9022,Current,333013
11152,1052,Savings,379417
11153,5592,Current,28366
11154,8300,Current,446372
11155,3404,Current,129409
11156,5293,Current,440597
11157,7536,Current,322792
11158,3549,Current,319070
11159,3294,Savings,318537
11160,334,Current,438206
11161,7778,Savings,137432
11162,6348,Savings,350075
11163,8521,Savings,67856
11164,2908,Savings,36672
11165,8405,Current,120749
11166,9528,Savings,171379
11167,421,Savings,177506
11168,3301,Current,78211
11169,9889,Current,8843
11170,5957,Savings,301114
11171,6106,Savings,123064
11172,1098,Current,284726
11173,4074,Current,334273
11174,7644,Savings,478856
11175,6125,Savings,380950
11176,1661,Savings,262858
11177,729,Current,68902
11178,6696,Savings,85877
11179,7676,Current,234337
11180,1344,Current,352225
11181,429,Current,64488
11182,468,Savings,434841
11183,722,Current,304988
11184,8018,Current,332645
11185,20,Current,201628
11186,9812,Savings,251247
11187,3093,Current,474313
11188,4006,Current,236545
11189,5775,Savings,420033
11190,9621,Savings,293017
11191,9971,Current,384557
11192,8484,Savings,138395
11193,6662,Current,296811
11194,6232,Current,163675
11195,753,Current,246242
11196,5219,Current,207908
11197,4170,Current,121129
11198,8465,Savings,314274
11199,5647,Current,227161
11200,2587,Savings,496844
11201,6568,Current,128124
11202,6085,Current,304209
11203,4115,Savings,286699
11204,3307,Current,494545
11205,898,Current,27508
11206,2554,Savings,219770
11207,1484,Savings,403362
11208,5900,Current,31577
11209,7759,Savings,490736
11210,1817,Current,491792
11211,4354,Current,179909
11212,8472,Current,350547
11213,4683,Current,242245
11214,9642,Savings,193965
11215,5679,Current,318302
11216,7769,Savings,405055
11217,7238,Current,327073
11218,8680,Current,160656
11219,5035,Savings,438868
11220,7757,Current,261827
11221,9792,Savings,369123
11222,5717,Savings,383436
11223,6905,Current,440418
11224,3544,Savings,474872
11225,6388,Current,325945
11226,7050,Savings,374783
11227,7703,Savings,117357
11228,2875,Current,152519
11229,5397,Current,157779
11230,3101,Savings,63744
11231,1832,Savings,88107
11232,2280,Current,115167
11233,9671,Current,144980
11234,9410,Savings,381212
11235,916,Savings,486164
11236,8499,Savings,399680
11237,4061,Savings,122510
11238,7490,Savings,273967
11239,2003,Savings,238503
11240,8607,Current,144589
11241,5366,Current,296598
11242,8754,Current,422417
11243,5303,Current,358162
11244,1704,Current,260652
11245,1705,Savings,454388
11246,7475,Savings,335574
11247,7753,Savings,117942
11248,9165,Current,93504
11249,8407,Current,215417
11250,7355,Savings,340777
11251,6821,Current,259919
11252,8202,Savings,480427
11253,7002,Current,251300
11254,8308,Current,46119
11255,2138,Savings,90648
11256,7571,Savings,74693
11257,3084,Current,306338
11258,4552,Current,257694
11259,7562,Current,103986
11260,4396,Savings,71664
11261,8561,Savings,494006
11262,8179,Savings,233640
11263,1809,Savings,295610
11264,6028,Savings,471516
11265,5553,Savings,399295
11266,8478,Current,29285
11267,7329,Current,110189
11268,9473,Savings,311832
11269,9092,Savings,85757
11270,9271,Savings,13721
11271,1162,Current,470672
11272,1780,Current,45065
11273,3191,Current,374718
11274,8114,Current,153745
11275,7365,Current,168403
11276,9247,Current,434224
11277,2344,Current,381892
11278,8077,Savings,288618
11279,4889,Current,409980
11280,4582,Current,271426
11281,3577,Savings,379302
11282,1109,Current,134291
11283,1562,Savings,345100
11284,8157,Current,151568
11285,9659,Current,343807
11286,4392,Savings,12170
11287,3049,Current,190426
11288,4703,Savings,160552
11289,4774,Savings,447491
11290,8069,Current,201349
11291,5778,Savings,237870
11292,9981,Savings,284711
11293,7040,Savings,136832
11294,8936,Savings,228912
11295,1839,Current,97016
11296,7587,Savings,84029
11297,8,Current,127266
11298,1560,Savings,424839
11299,7051,Current,418403
11300,3220,Current,427821
11301,9074,Savings,48886
11302,5337,Current,116990
11303,6103,Savings,482989
11304,6518,Savings,259310
11305,689,Current,144061
11306,4676,Current,390411
11307,2049,Current,193464
11308,2816,Savings,368706
11309,4222,Savings,283087
11310,1830,Savings,233640
11311,9069,Current,154280
11312,1836,Savings,328239
11313,2089,Current,180066
11314,5089,Current,291080
11315,7086,Savings,381397
11316,7595,Savings,440370
11317,5777,Savings,122604
11318,6270,Savings,205403
11319,5434,Savings,27760
11320,7013,Current,75584
11321,9964,Current,190048
11322,8589,Savings,36163
11323,4518,Savings,348018
11324,6615,Current,369427
11325,3512,Savings,390823
11326,6934,Savings,191326
11327,5277,Current,455552
11328,2759,Current,465007
11329,7485,Savings,403034
11330,7393,Savings,326747
11331,8610,Savings,164937
11332,6353,Current,94280
11333,7313,Savings,300048
11334,5807,Savings,263670
11335,7241,Savings,305594
11336,7356,Savings,221905
11337,1969,Savings,228582
11338,1363,Current,438397
11339,5572,Current,60469
11340,1051,Current,236085
11341,8864,Current,36616
11342,476,Current,383385
11343,6358,Savings,153882
11344,1932,Current,304677
11345,1263,Savings,309156
11346,6219,Current,244158
11347,6312,Savings,268067
11348,99,Savings,295265
11349,2206,Current,398171
11350,8949,Current,294741
11351,297,Savings,421620
11352,3185,Current,480729
11353,4899,Savings,426746
11354,8667,Savings,451327
11355,2560,Savings,93125
11356,9867,Current,228874
11357,1513,Savings,334108
11358,4489,Current,175569
11359,2065,Current,125204
11360,556,Savings,78247
11361,3236,Current,324069
11362,6533,Savings,379109
11363,9101,Current,329300
11364,3901,Current,394357
11365,9104,Current,226102
11366,7324,Current,223080
11367,6066,Savings,134187
11368,3994,Current,407389
11369,4568,Savings,123521
11370,3177,Savings,478567
11371,5841,Savings,459067
11372,6218,Savings,36334
11373,7100,Current,498624
11374,9577,Current,414190
11375,6816,Current,423468
11376,8458,Current,15984
11377,9271,Current,268225
11378,104,Savings,290708
11379,6976,Current,317032
11380,2142,Savings,159675
11381,9183,Savings,263578
11382,5511,Savings,390246
11383,7865,Current,282243
11384,5629,Savings,21353
11385,795,Savings,185367
11386,6205,Current,11259
11387,7243,Current,32362
11388,9013,Current,420269
11389,2895,Savings,44251
11390,7617,Savings,288346
11391,1833,Current,462678
11392,4244,Current,327569
11393,7341,Current,190882
11394,9816,Savings,169915
11395,3899,Current,311415
11396,1618,Current,265117
11397,8223,Current,208472
11398,8292,Savings,305472
11399,6173,Savings,333199
11400,5613,Current,59266
11401,8008,Savings,309920
11402,5131,Savings,314603
11403,7880,Savings,198746
11404,9289,Savings,257128
11405,3595,Savings,202857
11406,5737,Savings,176161
11407,3739,Current,418435
11408,9933,Current,312494
11409,8022,Current,470466
11410,745,Current,445570
11411,5899,Savings,258771
11412,1220,Current,83855
11413,8474,Savings,167134
11414,2943,Savings,287080
11415,6839,Savings,475343
11416,9524,Savings,224777
11417,195,Current,61915
11418,3258,Current,265394
11419,1826,Savings,50895
11420,1588,Current,145949
11421,362,Current,438656
11422,1366,Savings,195097
11423,8405,Savings,442747
11424,6483,Current,247667
11425,8668,Current,403867
11426,7248,Current,12958
11427,5514,Current,131286
11428,8484,Savings,233576
11429,123,Savings,79677
11430,2832,Current,94542
11431,9517,Savings,437517
11432,7923,Current,168629
11433,7340,Current,46300
11434,9374,Savings,320304
11435,7446,Savings,464299
11436,1209,Savings,355753
11437,9883,Savings,96191
11438,7556,Savings,360959
11439,3555,Savings,323741
11440,7695,Savings,59228
11441,7507,Current,404154
11442,9763,Current,189744
11443,3748,Current,412889
11444,5235,Savings,297972
11445,4142,Savings,280931
11446,7192,Savings,88867
11447,3152,Current,142300
11448,395,Savings,182966
11449,3424,Current,259051
11450,8910,Current,31644
11451,9502,Current,141998
11452,9412,Current,281142
11453,7453,Current,121338
11454,3484,Current,78773
11455,7099,Current,461866
11456,9549,Savings,216142
11457,8953,Current,340962
11458,9034,Current,495271
11459,9445,Savings,447440
11460,1992,Current,428385
11461,1677,Savings,102999
11462,8591,Current,229780
11463,3193,Current,80023
11464,428,Savings,109087
11465,825,Current,246284
11466,6223,Savings,8181
11467,5237,Savings,141729
11468,9421,Savings,14410
11469,5821,Current,350530
11470,8694,Current,17516
11471,6869,Savings,455323
11472,4941,Current,142846
11473,4960,Savings,255561
11474,7072,Current,124326
11475,5750,Current,136606
11476,6731,Savings,278438
11477,6798,Current,421391
11478,4097,Savings,453285
11479,6203,Savings,254425
11480,7346,Current,212097
11481,4400,Current,433418
11482,2662,Current,219320
11483,4408,Current,335931
11484,8151,Savings,215386
11485,1941,Current,111806
11486,7459,Savings,202739
11487,875,Savings,44458
11488,5463,Savings,244984
11489,4486,Current,30089
11490,9635,Savings,44716
11491,1007,Savings,48093
11492,7081,Current,51486
11493,7714,Current,132140
11494,1174,Savings,227799
11495,768,Current,48285
11496,6586,Current,306006
11497,7915,Current,181758
11498,6555,Savings,374711
11499,9252,Savings,419769
11500,9497,Current,7156
11501,3755,Savings,479686
11502,3835,Savings,423796
11503,755,Savings,18547
11504,4387,Savings,316292
11505,2498,Current,375660
11506,3444,Savings,251497
11507,4909,Current,190707
11508,5963,Savings,419010
11509,8869,Current,279898
11510,5274,Savings,157649
11511,8440,Current,177358
11512,7218,Current,402029
11513,455,Current,131810
11514,6235,Current,436479
11515,5967,Savings,129697
11516,4802,Current,308933
11517,524,Current,239943
11518,7865,Savings,324051
11519,5586,Savings,437003
11520,1636,Savings,147121
11521,5316,Current,422428
11522,7828,Current,277019
11523,7414,Savings,140552
11524,9475,Savings,256837
11525,144,Current,417301
11526,3263,Current,123881
11527,9225,Savings,248645
11528,1177,Savings,295131
11529,842,Savings,6406
11530,5527,Savings,423548
11531,9816,Current,230142
11532,1730,Savings,210868
11533,8175,Current,168421
11534,4626,Current,132822
11535,4109,Current,195449
11536,7179,Current,308756
11537,6503,Current,350834
11538,4031,Current,398741
11539,2521,Current,344002
11540,462,Current,425467
11541,970,Savings,79243
11542,5641,Current,70526
11543,3740,Current,428381
11544,469,Savings,437021
11545,6645,Current,452626
11546,736,Current,179982
11547,4282,Current,55983
11548,3440,Savings,308814
11549,1245,Current,283088
11550,5388,Savings,119476
11551,2450,Savings,21198
11552,9084,Current,379255
11553,8927,Current,152107
11554,2104,Current,414579
11555,1426,Current,7889
11556,3567,Current,74229
11557,5973,Savings,205275
11558,9310,Current,470879
11559,6537,Current,126669
11560,9841,Savings,136043
11561,2669,Savings,318369
11562,7802,Current,265893
11563,9375,Current,329612
11564,8645,Savings,88891
11565,6492,Current,211810
11566,4091,Current,471850
11567,7112,Savings,42890
11568,5079,Current,381085
11569,8103,Savings,452038
11570,3065,Current,146129
11571,2520,Current,357924
11572,6989,Savings,107077
11573,622,Current,400185
11574,5183,Current,458497
11575,3606,Current,448479
11576,8059,Savings,121048
11577,2032,Savings,30677
11578,9285,Current,219389
11579,3998,Current,189566
11580,5213,Current,32136
11581,6432,Current,260645
11582,2117,Current,360529
11583,1469,Savings,12222
11584,4708,Current,181398
11585,3145,Savings,14605
11586,7588,Savings,311927
11587,1358,Current,493041
11588,4556,Savings,397398
11589,126,Savings,113512
11590,7558,Savings,328687
11591,9931,Current,173228
11592,3426,Current,259562
11593,3550,Savings,370496
11594,9285,Savings,102513
11595,9958,Current,356602
11596,9295,Savings,451202
11597,3395,Savings,240029
11598,1580,Current,169294
11599,6486,Savings,344009
11600,9606,Savings,324441
11601,9680,Current,196953
11602,3642,Current,165132
11603,2529,Current,332195
11604,3137,Savings,485270
11605,5541,Current,462507
11606,5550,Savings,279507
11607,303,Savings,49305
11608,323,Current,176170
11609,9002,Savings,132771
11610,7516,Savings,263194
11611,9624,Savings,326843
11612,7027,Current,360183
11613,1278,Current,270526
11614,5080,Savings,196704
11615,9440,Savings,236837
11616,3596,Savings,58451
11617,8304,Current,73739
11618,792,Savings,480798
11619,9078,Savings,452900
11620,745,Current,371181
11621,6815,Current,338235
11622,5001,Savings,401222
11623,20,Current,184720
11624,3884,Current,199420
11625,565,Current,348759
11626,5346,Savings,458238
11627,3950,Savings,341577
11628,8843,Savings,141004
11629,4541,Savings,105249
11630,6692,Savings,9369
11631,2863,Savings,64483
11632,9084,Savings,282598
11633,3670,Savings,214835
11634,7245,Current,85204
11635,1813,Savings,110502
11636,5079,Savings,421388
11637,4993,Savings,307499
11638,9004,Current,11271
11639,9537,Savings,459432
11640,2818,Current,51363
11641,4883,Current,387284
11642,9354,Current,468804
11643,1412,Current,242504
11644,4382,Current,454373
11645,4072,Savings,381256
11646,1099,Savings,190597
11647,1843,Savings,469302
11648,3978,Savings,364060
11649,6723,Current,150180
11650,7545,Current,253227
11651,7974,Current,417129
11652,3518,Savings,91661
11653,5208,Current,9935
11654,7775,Current,190706
11655,9715,Savings,478852
11656,2253,Savings,390269
11657,8994,Current,69971
11658,3690,Current,425241
11659,6786,Current,143930
11660,763,Current,499852
11661,8899,Savings,315786
11662,8464,Current,444033
11663,9974,Current,369528
11664,1004,Savings,343453
11665,6162,Savings,147728
11666,8414,Savings,18748
11667,1890,Current,35662
11668,4121,Savings,272194
11669,9797,Savings,289014
11670,1774,Current,340443
11671,4918,Current,271235
11672,1314,Savings,436243
11673,9396,Current,169205
11674,3200,Current,288168
11675,6290,Current,255427
11676,2690,Current,292100
11677,3284,Savings,200005
11678,1147,Current,258021
11679,2571,Current,401089
11680,8406,Current,340792
11681,1564,Current,407756
11682,7316,Current,52612
11683,2541,Savings,249807
11684,7932,Savings,309056
11685,9052,Savings,393243
11686,2043,Current,301654
11687,268,Savings,246041
11688,4985,Savings,70566
11689,6162,Savings,477955
11690,3059,Current,134001
11691,1195,Current,317483
11692,1286,Savings,47742
11693,2042,Savings,188246
11694,858,Savings,298081
11695,8336,Savings,316391
11696,9372,Current,436218
11697,9523,Current,404512
11698,1504,Savings,342093
11699,3826,Current,213475
11700,7542,Savings,462216
11701,1104,Current,342394
11702,6331,Savings,161641
11703,1862,Savings,344261
11704,5203,Current,83212
11705,625,Savings,445393
11706,5282,Savings,440899
11707,1125,Savings,300681
11708,462,Savings,344134
11709,762,Savings,338897
11710,6308,Savings,332639
11711,4344,Current,245872
11712,9555,Savings,83086
11713,72,Savings,427483
11714,8288,Current,169608
11715,9110,Savings,340522
11716,7425,Current,302674
11717,9345,Current,406625
11718,7380,Current,417689
11719,575,Current,488726
11720,2351,Savings,142843
11721,6791,Savings,259868
11722,5662,Current,90675
11723,821,Savings,375611
11724,4313,Current,39419
11725,3957,Savings,390088
11726,9535,Savings,492702
11727,516,Savings,105419
11728,363,Current,107725
11729,8862,Current,380052
11730,5139,Savings,160730
11731,9135,Savings,200029
11732,6974,Current,467743
11733,697,Current,426217
11734,3449,Current,424598
11735,107,Current,159389
11736,9556,Current,301003
11737,946,Savings,237631
11738,9747,Current,240135
11739,8307,Savings,46349
11740,9429,Current,81286
11741,9432,Savings,265756
11742,2130,Savings,430374
11743,5043,Savings,474146
11744,4347,Current,120735
11745,4176,Current,305137
11746,9087,Savings,222359
11747,5696,Current,189075
11748,2923,Current,265513
11749,1824,Savings,442958
11750,5946,Current,497706
11751,8547,Savings,135500
11752,2,Current,111196
11753,3433,Current,253695
11754,6573,Savings,235122
11755,6194,Current,493729
11756,2514,Savings,315812
11757,1817,Savings,473989
11758,2165,Current,367296
11759,4656,Savings,182930
11760,2588,Current,408920
11761,7624,Savings,308731
11762,1531,Savings,263485
11763,6906,Savings,122582
11764,3722,Savings,393324
11765,5078,Savings,47355
11766,4709,Savings,237314
11767,4777,Current,135942
11768,9519,Current,111959
11769,1434,Savings,65801
11770,2849,Current,293506
11771,2840,Current,100463
11772,4174,Current,156368
11773,2799,Current,403427
11774,3937,Savings,195015
11775,5737,Current,70145
11776,4588,Current,404332
11777,3647,Current,13290
11778,8560,Savings,406962
11779,1725,Savings,439391
11780,1166,Current,22040
11781,6446,Savings,405744
11782,2421,Savings,278692
11783,495,Savings,364723
11784,8991,Savings,166516
11785,4090,Savings,36117
11786,3388,Savings,424557
11787,475,Savings,330094
11788,4367,Current,206193
11789,281,Savings,107783
11790,4548,Current,491916
11791,3645,Savings,58509
11792,1498,Current,478890
11793,4968,Savings,194192
11794,4309,Current,497540
11795,6277,Current,487211
11796,1126,Savings,192446
11797,544,Current,476844
11798,9720,Savings,457101
11799,4556,Current,154183
11800,3352,Savings,39795
11801,436,Current,294729
11802,8952,Savings,426244
11803,1673,Savings,371037
11804,4324,Savings,395889
11805,1279,Savings,461447
11806,8115,Savings,366916
11807,1895,Current,198925
11808,1512,Current,236507
11809,8235,Current,409688
11810,5224,Current,376341
11811,5252,Current,137816
11812,1244,Savings,409155
11813,26,Savings,496447
11814,5210,Current,186017
11815,4064,Savings,144504
11816,3390,Savings,63610
11817,7839,Savings,81474
11818,3638,Current,128846
11819,9711,Savings,102834
11820,9021,Savings,435420
11821,8768,Savings,392008
11822,3675,Savings,219077
11823,3689,Savings,203220
11824,8648,Current,334241
11825,2561,Savings,75243
11826,9991,Current,71544
11827,6085,Savings,153874
11828,4345,Current,400703
11829,300,Current,185693
11830,31,Savings,300991
11831,704,Current,224741
11832,8378,Current,149070
11833,2850,Current,479405
11834,3035,Savings,488174
11835,6540,Savings,13208
11836,8279,Current,14575
11837,4745,Savings,181586
11838,2469,Current,480435
11839,6321,Current,130389
11840,1253,Savings,59105
11841,7795,Current,64158
11842,2165,Savings,384650
11843,50,Savings,107214
11844,1862,Current,223629
11845,741,Current,381660
11846,4925,Current,256687
11847,9024,Current,482146
11848,6143,Savings,327969
11849,9668,Savings,475720
11850,665,Current,143818
11851,3631,Current,373946
11852,656,Savings,320712
11853,3146,Savings,437155
11854,7195,Current,146978
11855,4362,Current,361230
11856,5536,Current,142230
11857,1380,Current,489883
11858,147,Current,72457
11859,4240,Savings,254429
11860,3047,Current,209349
11861,6945,Savings,289564
11862,5837,Current,412323
11863,5641,Current,253270
11864,9627,Savings,397161
11865,1257,Savings,428001
11866,1389,Savings,73928
11867,1039,Savings,327795
11868,6989,Current,264471
11869,6069,Savings,86222
11870,504,Current,389741
11871,4742,Current,376465
11872,4856,Savings,94485
11873,462,Savings,448765
11874,4920,Savings,151163
11875,158,Savings,64764
11876,6180,Current,188345
11877,200,Savings,378255
11878,4511,Savings,371736
11879,8825,Current,232716
11880,5184,Current,103027
11881,1756,Savings,176148
11882,2088,Savings,453072
11883,6932,Savings,89582
11884,5196,Current,358213
11885,5229,Savings,461314
11886,2013,Savings,424718
11887,3175,Savings,132217
11888,9374,Current,36763
11889,1772,Savings,264502
11890,3377,Savings,100917
11891,1553,Savings,457828
11892,9367,Savings,153654
11893,9342,Current,457294
11894,3318,Savings,156520
11895,7635,Current,66455
11896,5517,Current,308563
11897,9025,Current,346686
11898,5554,Current,216940
11899,9217,Savings,16300
11900,4756,Savings,328733
11901,4447,Current,131419
11902,6028,Current,161209
11903,7625,Current,252277
11904,6470,Current,438248
11905,9255,Savings,455908
11906,3904,Savings,173270
11907,9610,Savings,221867
11908,3290,Current,61894
11909,556,Savings,224060
11910,1922,Savings,323981
11911,6228,Current,201936
11912,987,Current,34918
11913,5989,Current,102146
11914,3045,Savings,82349
11915,8914,Savings,23411
11916,2085,Current,169531
11917,5883,Savings,272753
11918,8707,Savings,368053
11919,8549,Current,31721
11920,8862,Current,336402
11921,1312,Savings,344005
11922,6054,Savings,475480
11923,4703,Current,145766
11924,3059,Current,63423
11925,6714,Current,477273
11926,6669,Current,434437
11927,7332,Savings,113252
11928,7400,Savings,344993
11929,290,Savings,486920
11930,9470,Savings,202228
11931,908,Current,391221
11932,6907,Current,224077
11933,6560,Current,383451
11934,1850,Current,213279
11935,996,Savings,262640
11936,7237,Savings,67286
11937,8965,Current,332957
11938,6225,Current,40102
11939,6891,Current,353421
11940,8211,Savings,127802
11941,8199,Current,142383
11942,5244,Current,78659
11943,2096,Current,441321
11944,1559,Savings,153348
11945,8996,Current,320695
11946,2417,Savings,350217
11947,1291,Savings,387024
11948,8445,Current,249735
11949,757,Current,286665
11950,6970,Savings,47317
11951,1960,Savings,400370
11952,1821,Savings,288245
11953,7379,Current,58875
11954,3020,Current,32766
11955,7849,Savings,30114
11956,6435,Savings,368865
11957,3610,Current,375568
11958,7888,Current,462947
11959,8708,Current,302432
11960,4702,Savings,96084
11961,5843,Current,365410
11962,2499,Savings,117869
11963,7424,Current,463427
11964,8085,Savings,91986
11965,4556,Savings,98886
11966,8260,Current,243089
11967,2103,Current,394202
11968,5293,Current,12931
11969,3297,Current,198388
11970,1291,Current,10019
11971,6886,Current,40462
11972,6649,Current,170593
11973,4918,Current,77606
11974,9928,Current,324760
11975,8747,Savings,60577
11976,7519,Savings,150671
11977,7325,Current,13493
11978,99,Current,54474
11979,7264,Current,367591
11980,8530,Current,331646
11981,2,Current,402507
11982,1399,Savings,239872
11983,9297,Savings,141123
11984,9585,Current,384291
11985,3269,Current,348301
11986,2753,Current,179245
11987,8824,Savings,316134
11988,1636,Current,189405
11989,9802,Current,495391
11990,940,Current,146492
11991,2292,Current,435714
11992,7503,Savings,214796
11993,6084,Savings,432653
11994,5511,Savings,456967
11995,2417,Savings,230797
11996,9406,Savings,150707
11997,7744,Savings,56278
11998,2245,Savings,22459
11999,8691,Current,388790
12000,1454,Current,8554
12001,8317,Current,472497
12002,3951,Current,436526
12003,1554,Current,306853
12004,1527,Savings,494193
12005,8571,Current,88086
12006,6158,Savings,229741
12007,7375,Current,283689
12008,8805,Savings,466844
12009,5168,Current,295869
12010,9863,Current,457876
12011,8706,Current,447688
12012,4153,Savings,472722
12013,8968,Current,185149
12014,2461,Savings,214592
12015,5371,Current,120876
12016,3080,Current,204418
12017,3914,Current,56392
12018,6618,Savings,461764
12019,8765,Current,45433
12020,5049,Savings,199045
12021,9210,Savings,98527
12022,8954,Savings,291177
12023,4274,Savings,467552
12024,9841,Current,148211
12025,4128,Current,441594
12026,5647,Savings,32621
12027,3444,Current,96957
12028,6538,Savings,199347
12029,3867,Current,87754
12030,7071,Current,111616
12031,7992,Savings,308764
12032,9386,Savings,213067
12033,2090,Savings,74850
12034,7218,Savings,498106
12035,3809,Savings,90267
12036,5128,Current,192752
12037,9058,Current,120960
12038,5417,Current,451757
12039,6603,Current,194414
12040,24,Current,99062
12041,6589,Current,305461
12042,739,Savings,38816
12043,5332,Current,224203
12044,5459,Current,386296
12045,9950,Savings,231229
12046,4417,Current,373304
12047,1218,Savings,292297
12048,629,Current,309918
12049,3111,Current,399243
12050,3915,Current,272359
12051,965,Savings,287093
12052,7961,Current,235023
12053,1629,Current,405237
12054,5529,Savings,93682
12055,1127,Current,104895
12056,9664,Savings,466749
12057,5894,Savings,297855
12058,8853,Current,107618
12059,6806,Savings,126417
12060,7383,Current,51404
12061,7033,Savings,10606
12062,5302,Current,329384
12063,2833,Savings,19383
12064,5771,Savings,330790
12065,2779,Savings,146362
12066,9966,Savings,235582
12067,2039,Savings,74470
12068,8451,Current,430082
12069,3711,Savings,262381
12070,2149,Current,287674
12071,4642,Current,284741
12072,4793,Savings,164389
12073,6975,Savings,327350
12074,3754,Current,477087
12075,2340,Current,366966
12076,1940,Savings,324985
12077,7552,Current,429290
12078,1645,Current,136449
12079,4469,Savings,354915
12080,913,Current,368747
12081,1704,Current,232337
12082,843,Savings,456832
12083,3253,Current,228552
12084,2442,Current,253091
12085,7748,Current,83280
12086,3197,Savings,358876
12087,5069,Savings,315571
12088,46,Savings,193730
12089,7195,Current,168360
12090,7079,Savings,324495
12091,5019,Savings,173150
12092,5664,Savings,446854
12093,3907,Savings,421961
12094,3074,Savings,328335
12095,4195,Savings,370968
12096,7994,Savings,220387
12097,6553,Savings,380992
12098,5886,Savings,278269
12099,5525,Current,323483
12100,6565,Current,66286
12101,6967,Savings,114417
12102,916,Current,113960
12103,7808,Current,400537
12104,5168,Current,254417
12105,4301,Current,467789
12106,4449,Savings,386736
12107,9576,Savings,403659
12108,7692,Current,276907
12109,1886,Current,496335
12110,7359,Current,375127
12111,5497,Savings,45283
12112,905,Savings,97616
12113,3751,Savings,395828
12114,8418,Current,192697
12115,7277,Savings,135998
12116,5261,Current,165526
12117,5744,Current,168242
12118,9949,Current,454198
12119,7180,Savings,498003
12120,8000,Savings,74176
12121,7898,Savings,439120
12122,3570,Current,30242
12123,6285,Savings,448651
12124,6408,Savings,495784
12125,8646,Savings,487242
12126,4976,Current,428564
12127,6316,Savings,406606
12128,866,Current,203093
12129,8985,Savings,219039
12130,8817,Current,302421
12131,6850,Savings,185731
12132,8057,Current,218289
12133,7008,Current,143187
12134,5680,Current,426129
12135,8100,Current,352953
12136,192,Savings,389726
12137,2858,Savings,406860
12138,8532,Current,410361
12139,5313,Current,279802
12140,511,Savings,54492
12141,8073,Savings,286001
12142,1891,Current,241488
12143,917,Savings,448481
12144,5554,Current,27267
12145,4796,Savings,254056
12146,9478,Current,111678
12147,2798,Savings,120200
12148,3298,Current,132842
12149,363,Savings,205699
12150,6884,Savings,200154
12151,9516,Current,298898
12152,1628,Savings,15945
12153,3501,Current,440966
12154,1649,Savings,153671
12155,4451,Savings,229995
12156,7955,Current,259703
12157,7109,Current,211853
12158,8466,Current,70861
12159,2262,Current,419070
12160,4016,Savings,365745
12161,3637,Savings,310150
12162,2865,Savings,19434
12163,1801,Savings,24871
12164,9132,Savings,6855
12165,5741,Savings,154024
12166,7122,Savings,88133
12167,2746,Current,29356
12168,4220,Current,42824
12169,9504,Current,402897
12170,2559,Savings,351935
12171,1892,Current,211134
12172,6907,Savings,255244
12173,1042,Savings,342159
12174,196,Savings,282723
12175,307,Savings,363667
12176,5933,Savings,199374
12177,3463,Current,205509
12178,291,Savings,348131
12179,5884,Current,226472
12180,4905,Current,132760
12181,1261,Current,237496
12182,5110,Savings,468166
12183,8047,Current,353522
12184,4266,Savings,37648
12185,5800,Current,158219
12186,1229,Savings,137581
12187,5644,Savings,439032
12188,6910,Current,334429
12189,7586,Savings,141896
12190,9006,Savings,488326
12191,2671,Savings,491855
12192,16,Current,226932
12193,8749,Savings,56818
12194,1533,Savings,125493
12195,3514,Current,342973
12196,6819,Savings,328537
12197,4557,Savings,178156
12198,190,Savings,326797
12199,5493,Savings,264829
12200,4109,Savings,332586
12201,4158,Current,395207
12202,2506,Savings,242515
12203,4071,Savings,215297
12204,2793,Current,294853
12205,5718,Current,172338
12206,2657,Current,312884
12207,5299,Savings,108436
12208,9310,Current,297362
12209,4812,Savings,119328
12210,2813,Current,58488
12211,8420,Savings,283663
12212,2774,Savings,175634
12213,9215,Savings,22690
12214,4966,Current,188652
12215,1202,Savings,276528
12216,8289,Current,467739
12217,2451,Current,136459
12218,2620,Savings,296932
12219,9,Savings,196910
12220,9102,Current,149941
12221,7994,Savings,370651
12222,5049,Savings,355376
12223,6016,Current,60044
12224,7827,Current,235908
12225,5657,Savings,242501
12226,6019,Savings,102471
12227,251,Savings,180271
12228,6789,Savings,157023
12229,294,Current,466686
12230,1879,Current,449059
12231,7805,Savings,345331
12232,4359,Current,85789
12233,8172,Savings,436189
12234,8491,Savings,196352
12235,4213,Current,461930
12236,4178,Savings,385433
12237,7879,Savings,362200
12238,5481,Current,391038
12239,3971,Savings,489245
12240,1310,Current,132195
12241,2636,Savings,163095
12242,7867,Current,19832
12243,5588,Savings,400352
12244,478,Savings,408181
12245,4982,Current,448989
12246,3771,Current,447612
12247,5744,Savings,364316
12248,9025,Current,216172
12249,714,Savings,474642
12250,1215,Current,444823
12251,8566,Savings,80689
12252,6267,Savings,152123
12253,2071,Savings,467553
12254,7399,Savings,91715
12255,727,Savings,64691
12256,8483,Savings,325084
12257,8258,Savings,227289
12258,5699,Current,262213
12259,6851,Savings,55995
12260,7126,Savings,293277
12261,4824,Savings,182737
12262,3097,Current,401247
12263,6599,Savings,66173
12264,7017,Current,73009
12265,9159,Current,71026
12266,6958,Current,499838
12267,3680,Savings,119094
12268,1436,Current,347293
12269,6176,Current,257432
12270,6490,Savings,65997
12271,6229,Current,401730
12272,518,Current,429116
12273,4427,Current,33069
12274,5771,Savings,143747
12275,1573,Savings,482882
